name,price,url,specifications
Дрель безударная Makita DP4001,no price,https://www.enkor24.ru/product/4350-drel-bezudarnaya-makita-dp4001,"{'Номинальная потребляемая мощность': '750\xa0Вт', 'Максимальный крутящий момент': '51\xa0Н⋅м', 'Число скоростей': '1', 'Дополнительная рукоятка': 'да', 'Максимальный диаметр сверления в древесине': '38\xa0мм', 'Максимальный диаметр сверления в стали': '13\xa0мм', 'Назначение': 'проф.', 'Тип и стандарт патрона': 'бзп', 'Минимальный диаметр хвостовика': '1.5\xa0мм', 'Максимальный диаметр хвостовика': '13\xa0мм', 'Масса нетто': '2.2\xa0кг', 'Реверс': 'да', 'Регулировка частоты вращения': 'да', 'Упаковка': 'картон', 'Вид регулировки': 'плавная, нажатием курка', 'Высота упаковки': '82\xa0мм', 'Гарантийный срок': '1\xa0год', 'Длина': '308\xa0мм', 'Длина упаковки': '340\xa0мм', 'Длина электрокабеля': '2.5\xa0м', 'Масса брутто': '2.8\xa0кг', 'Минимальная частота вращения': '0\xa0об/мин', 'Номинальная частота вращения на 1-й скорости': '900\xa0об/мин', 'Номинальная частота тока': '50\xa0Гц', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Посадка патрона': '1/2"" - 20 unf', 'Род тока': 'переменный', 'Тип электродвигателя': 'коллекторный', 'Частота вращения шпинделя на холостом ходу': '950\xa0об/мин', 'Ширина упаковки': '265\xa0мм'}"
Дрель безударная DeWalt DWD115KS-QS,no price,https://www.enkor24.ru/product/4365-drel-bezudarnaya-dewalt-dwd115ks-qs,"{'Номинальная потребляемая мощность': '701\xa0Вт', 'Максимальный крутящий момент': '10.9\xa0Н⋅м', 'Число скоростей': '1', 'Дополнительная рукоятка': 'нет', 'Максимальный диаметр сверления в древесине': '25\xa0мм', 'Максимальный диаметр сверления в стали': '10\xa0мм', 'Назначение': 'проф.', 'Тип и стандарт патрона': 'бзп', 'Минимальный диаметр хвостовика': '1\xa0мм', 'Максимальный диаметр хвостовика': '10\xa0мм', 'Масса нетто': '1.9\xa0кг', 'Реверс': 'да', 'Регулировка частоты вращения': 'да', 'Упаковка': 'кейс', 'Вид регулировки': 'плавная, нажатием курка', 'Высота': '190\xa0мм', 'Высота упаковки': '80\xa0мм', 'Гарантийный срок': '3\xa0года', 'Длина': '230\xa0мм', 'Длина упаковки': '342\xa0мм', 'Масса брутто': '3.1\xa0кг', 'Минимальная частота вращения': '0\xa0об/мин', 'Номинальная частота вращения на 1-й скорости': '2500\xa0об/мин', 'Номинальная частота тока': '50\xa0Гц', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Посадка патрона': '1/2"" - 20 unf', 'Род тока': 'переменный', 'Тип электродвигателя': 'коллекторный', 'Частота вращения шпинделя на холостом ходу': '2500\xa0об/мин', 'Ширина упаковки': '337\xa0мм'}"
Дрель безударная Metabo BE 75-16 (600580000),no price,https://www.enkor24.ru/product/4372-drel-bezudarnaya-metabo-be-75-16-600580000,"{'Номинальная потребляемая мощность': '750\xa0Вт', 'Максимальный крутящий момент': '75\xa0Н⋅м', 'Число скоростей': '1', 'Дополнительная рукоятка': 'да', 'Максимальный диаметр сверления в древесине': '50\xa0мм', 'Максимальный диаметр сверления в стали': '16\xa0мм', 'Назначение': 'проф.', 'Тип и стандарт патрона': 'звп', 'Минимальный диаметр хвостовика': '1.5\xa0мм', 'Максимальный диаметр хвостовика': '13\xa0мм', 'Масса нетто': '2.6\xa0кг', 'Реверс': 'да', 'Регулировка частоты вращения': 'да', 'Упаковка': 'картон', 'Вид регулировки': 'плавная, нажатием курка', 'Высота упаковки': '265\xa0мм', 'Гарантийный срок': '1\xa0год', 'Длина упаковки': '100\xa0мм', 'Дополнительная гарантия': '2 года (при регистрации на сайте)', 'Масса брутто': '3.1\xa0кг', 'Минимальная частота вращения': '0\xa0об/мин', 'Номинальная частота вращения на 1-й скорости': '660\xa0об/мин', 'Номинальная частота тока': '50\xa0Гц', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Посадка патрона': '1/2"" - 20 unf', 'Род тока': 'переменный', 'Тип электродвигателя': 'коллекторный', 'Частота вращения шпинделя на холостом ходу': '660\xa0об/мин', 'Ширина упаковки': '75\xa0мм'}"
Аккумуляторная угловая дрель Makita DA331DZ,no price,https://www.enkor24.ru/product/63753-akkumulyatornaya-uglovaya-drel-makita-da331dz,"{'Дополнительная рукоятка': 'нет', 'Максимальный диаметр сверления в древесине': '12\xa0мм', 'Максимальный диаметр сверления в стали': '10\xa0мм', 'Назначение': 'проф.', 'Тип и стандарт патрона': 'бзп', 'Минимальный диаметр хвостовика': '0.8\xa0мм', 'Максимальный диаметр хвостовика': '10\xa0мм', 'Масса нетто': '1\xa0кг', 'Реверс': 'да', 'Регулировка частоты вращения': 'да', 'Упаковка': 'картон', 'Гарантийный срок': '1\xa0год', 'Количество аккумуляторов в комплекте': '0', 'Номинальное напряжение питания': '10.8\xa0В', 'Подсветка рабочей зоны': 'да', 'Род тока': 'постоянный', 'Частота вращения шпинделя на холостом ходу': '800\xa0об/мин'}"
Угловая безударная дрель Metabo WBE 700 (600512000),no price,https://www.enkor24.ru/product/52611-uglovaya-bezudarnaya-drel-metabo-wbe-700-600512000,"{'Номинальная потребляемая мощность': '700\xa0Вт', 'Число скоростей': '1', 'Дополнительная рукоятка': 'да', 'Максимальный диаметр сверления в древесине': '25\xa0мм', 'Максимальный диаметр сверления в стали': '10\xa0мм', 'Назначение': 'проф.', 'Тип и стандарт патрона': 'звп', 'Минимальный диаметр хвостовика': '1\xa0мм', 'Максимальный диаметр хвостовика': '10\xa0мм', 'Масса нетто': '2\xa0кг', 'Реверс': 'нет', 'Регулировка частоты вращения': 'да', 'Упаковка': 'картон', 'Вид регулировки': 'плавная, нажатием курка', 'Высота': '89\xa0мм', 'Высота упаковки': '80\xa0мм', 'Гарантийный срок': '1\xa0год', 'Длина': '290\xa0мм', 'Длина упаковки': '400\xa0мм', 'Дополнительная гарантия': '2 года (при регистрации на сайте)', 'Масса брутто': '2.7\xa0кг', 'Минимальная частота вращения': '0\xa0об/мин', 'Номинальная частота тока': '50\xa0Гц', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Посадка патрона': '1/2"" - 20 unf', 'Род тока': 'переменный', 'Тип электродвигателя': 'коллекторный', 'Частота вращения шпинделя на холостом ходу': '2600\xa0об/мин', 'Ширина': '78\xa0мм', 'Ширина упаковки': '170\xa0мм'}"
Дрель безударная Makita DP4003,no price,https://www.enkor24.ru/product/58293-drel-bezudarnaya-makita-dp4003,"{'Номинальная потребляемая мощность': '750\xa0Вт', 'Максимальный крутящий момент': '73\xa0Н⋅м', 'Число скоростей': '1', 'Дополнительная рукоятка': 'да', 'Максимальный диаметр сверления в древесине': '38\xa0мм', 'Максимальный диаметр сверления в стали': '13\xa0мм', 'Назначение': 'проф.', 'Тип и стандарт патрона': 'бзп', 'Минимальный диаметр хвостовика': '1.5\xa0мм', 'Максимальный диаметр хвостовика': '13\xa0мм', 'Масса нетто': '2.2\xa0кг', 'Реверс': 'да', 'Регулировка частоты вращения': 'да', 'Упаковка': 'картон', 'Вид регулировки': 'плавная, нажатием курка', 'Высота упаковки': '263\xa0мм', 'Гарантийный срок': '1\xa0год', 'Длина': '308\xa0мм', 'Длина упаковки': '338\xa0мм', 'Масса брутто': '2.8\xa0кг', 'Минимальная частота вращения': '0\xa0об/мин', 'Номинальная частота тока': '50\xa0Гц', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Посадка патрона': '1/2"" - 20 unf', 'Род тока': 'переменный', 'Тип электродвигателя': 'коллекторный', 'Частота вращения шпинделя на холостом ходу': '700\xa0об/мин', 'Ширина упаковки': '90\xa0мм'}"
Дрель безударная Makita DP4011,no price,https://www.enkor24.ru/product/48577-drel-bezudarnaya-makita-dp4011,"{'Номинальная потребляемая мощность': '720\xa0Вт', 'Число скоростей': '2', 'Дополнительная рукоятка': 'да', 'Максимальный диаметр сверления в древесине': '40\xa0мм', 'Максимальный диаметр сверления в стали': '13\xa0мм', 'Назначение': 'проф.', 'Тип и стандарт патрона': 'бзп', 'Минимальный диаметр хвостовика': '1.5\xa0мм', 'Максимальный диаметр хвостовика': '13\xa0мм', 'Масса нетто': '2.2\xa0кг', 'Реверс': 'да', 'Регулировка частоты вращения': 'да', 'Упаковка': 'картон', 'Вид регулировки': 'нажатием курка, регулировочным колесиком', 'Высота упаковки': '332\xa0мм', 'Гарантийный срок': '1\xa0год', 'Длина': '347\xa0мм', 'Длина упаковки': '377\xa0мм', 'Длина электрокабеля': '2.5\xa0м', 'Масса брутто': '2.9\xa0кг', 'Минимальная частота вращения': '0\xa0об/мин', 'Номинальная частота вращения на 1-й скорости': '1200\xa0об/мин', 'Номинальная частота вращения на 2-й скорости': '2900\xa0об/мин', 'Номинальная частота тока': '50\xa0Гц', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Посадка патрона': '1/2"" - 20 unf', 'Род тока': 'переменный', 'Тип электродвигателя': 'коллекторный', 'Частота вращения шпинделя на холостом ходу': '2900\xa0об/мин', 'Ширина упаковки': '95\xa0мм'}"
Дрель безударная DeWalt DW217-QS,no price,https://www.enkor24.ru/product/58225-drel-bezudarnaya-dewalt-dw217-qs,"{'Номинальная потребляемая мощность': '675\xa0Вт', 'Максимальный крутящий момент': '8.2\xa0Н⋅м', 'Число скоростей': '1', 'Дополнительная рукоятка': 'нет', 'Максимальный диаметр сверления в древесине': '20\xa0мм', 'Максимальный диаметр сверления в стали': '8\xa0мм', 'Назначение': 'проф.', 'Тип и стандарт патрона': 'бзп', 'Минимальный диаметр хвостовика': '0.5\xa0мм', 'Максимальный диаметр хвостовика': '10\xa0мм', 'Масса нетто': '1.2\xa0кг', 'Реверс': 'да', 'Регулировка частоты вращения': 'да', 'Упаковка': 'картон', 'Вид регулировки': 'плавная, нажатием курка', 'Высота': '177\xa0мм', 'Высота упаковки': '84\xa0мм', 'Гарантийный срок': '3\xa0года', 'Длина': '247\xa0мм', 'Длина упаковки': '387\xa0мм', 'Дополнительная гарантия': 'до 3 лет (при регистрации на сайте)', 'Масса брутто': '2\xa0кг', 'Минимальная частота вращения': '0\xa0об/мин', 'Номинальная частота тока': '50\xa0Гц', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Посадка патрона': '1/2"" - 20 unf', 'Род тока': 'переменный', 'Тип электродвигателя': 'коллекторный', 'Частота вращения шпинделя на холостом ходу': '4000\xa0об/мин', 'Ширина упаковки': '254\xa0мм'}"
Дрель безударная Makita DP2011,no price,https://www.enkor24.ru/product/108676-drel-bezudarnaya-makita-dp2011,"{'Номинальная потребляемая мощность': '370\xa0Вт', 'Число скоростей': '1', 'Дополнительная рукоятка': 'нет', 'Максимальный диаметр сверления в древесине': '15\xa0мм', 'Максимальный диаметр сверления в стали': '6.5\xa0мм', 'Назначение': 'проф.', 'Тип и стандарт патрона': 'бзп', 'Минимальный диаметр хвостовика': '1\xa0мм', 'Максимальный диаметр хвостовика': '6.5\xa0мм', 'Масса нетто': '1.1\xa0кг', 'Реверс': 'да', 'Регулировка частоты вращения': 'да', 'Упаковка': 'картон', 'Вид регулировки': 'нажатием курка, регулировочным колесиком', 'Высота': '75\xa0мм', 'Высота упаковки': '267\xa0мм', 'Гарантийный срок': '1\xa0год', 'Длина': '222\xa0мм', 'Длина упаковки': '249\xa0мм', 'Длина электрокабеля': '2\xa0м', 'Масса брутто': '1.4\xa0кг', 'Минимальная частота вращения': '0\xa0об/мин', 'Номинальная частота тока': '50\xa0Гц', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Посадка патрона': '3/8"" - 24 unf', 'Род тока': 'переменный', 'Тип электродвигателя': 'коллекторный', 'Частота вращения шпинделя на холостом ходу': '4200\xa0об/мин', 'Ширина': '64\xa0мм', 'Ширина упаковки': '89\xa0мм'}"
Дрель Makita 6300-4,no price,https://www.enkor24.ru/product/53028-drel-makita-6300-4,"{'Номинальная потребляемая мощность': '650\xa0Вт', 'Число скоростей': '4', 'Дополнительная рукоятка': 'да', 'Максимальный диаметр сверления в древесине': '30\xa0мм', 'Максимальный диаметр сверления в стали': '13\xa0мм', 'Назначение': 'проф.', 'Тип и стандарт патрона': 'звп', 'Минимальный диаметр хвостовика': '1.5\xa0мм', 'Максимальный диаметр хвостовика': '13\xa0мм', 'Масса нетто': '3.2\xa0кг', 'Реверс': 'да', 'Регулировка частоты вращения': 'да', 'Упаковка': 'картон', 'Защитная муфта расцепления': 'нет', 'Максимальная частота вращения шпинделя на холостом ходу на 1-й скорости': '1300\xa0об/мин', 'Максимальная частота вращения шпинделя на холостом ходу на 2-й скорости': '500\xa0об/мин', 'Максимальный диаметр сверления в стали на 1-й скорости': '13\xa0мм', 'Наличие и вид регулировки крутящего момента': 'нет', 'Номинальная частота тока': '50\xa0Гц', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Род тока': 'переменный', 'Сверление с ударом': 'нет', 'Частота вращения шпинделя на холостом ходу': '1300\xa0об/мин'}"
Дрель Makita 6501,no price,https://www.enkor24.ru/product/58292-drel-makita-6501,"{'Номинальная потребляемая мощность': '230\xa0Вт', 'Число скоростей': '1', 'Дополнительная рукоятка': 'нет', 'Максимальный диаметр сверления в древесине': '9\xa0мм', 'Максимальный диаметр сверления в стали': '6.5\xa0мм', 'Назначение': 'проф.', 'Тип и стандарт патрона': 'звп', 'Минимальный диаметр хвостовика': '0\xa0мм', 'Максимальный диаметр хвостовика': '6.5\xa0мм', 'Масса нетто': '0.9\xa0кг', 'Реверс': 'да', 'Регулировка частоты вращения': 'да', 'Упаковка': 'картон', 'Длина': '206\xa0мм', 'Защитная муфта расцепления': 'нет', 'Максимальный диаметр сверления в стали на 1-й скорости': '6.5\xa0мм', 'Наличие и вид регулировки крутящего момента': 'нет', 'Номинальная частота тока': '50\xa0Гц', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Род тока': 'переменный', 'Сверление с ударом': 'нет', 'Частота вращения шпинделя на холостом ходу': '4500\xa0об/мин'}"
Дрель безударная Makita DP4700,no price,https://www.enkor24.ru/product/58295-drel-bezudarnaya-makita-dp4700,"{'Номинальная потребляемая мощность': '510\xa0Вт', 'Число скоростей': '1', 'Дополнительная рукоятка': 'да', 'Максимальный диаметр сверления в древесине': '36\xa0мм', 'Максимальный диаметр сверления в стали': '13\xa0мм', 'Назначение': 'проф.', 'Тип и стандарт патрона': 'бзп', 'Минимальный диаметр хвостовика': '1.5\xa0мм', 'Максимальный диаметр хвостовика': '13\xa0мм', 'Масса нетто': '2\xa0кг', 'Реверс': 'да', 'Регулировка частоты вращения': 'да', 'Упаковка': 'картон', 'Вид регулировки': 'плавная, нажатием курка', 'Высота упаковки': '99\xa0мм', 'Гарантийный срок': '1\xa0год', 'Длина': '275\xa0мм', 'Длина упаковки': '285\xa0мм', 'Масса брутто': '2.5\xa0кг', 'Минимальная частота вращения': '0\xa0об/мин', 'Номинальная частота тока': '50\xa0Гц', 'Номинальное напряжение питания': '220\xa0В', 'Подсветка рабочей зоны': 'нет', 'Посадка патрона': '1/2"" - 20 unf', 'Род тока': 'переменный', 'Тип электродвигателя': 'коллекторный', 'Частота вращения шпинделя на холостом ходу': '550\xa0об/мин', 'Ширина упаковки': '222\xa0мм'}"
Сверлильная машина Diam ML-102/2Н (620067) ,21 350,https://www.enkor24.ru/product/93873-sverlilnaya-mashina-diam-ml-102-2n-620067,"{'Максимальная частота вращения шпинделя на холостом ходу': '3600\xa0об/мин', 'Максимальный диаметр сверления в бетоне': '102\xa0мм', 'Дополнительная рукоятка': 'да', 'Охлаждение': 'водяное', 'Тип и стандарт патрона': 'наружная резьба 1 1/4""', 'Сверление с ударом': 'нет', 'Высота упаковки': '170\xa0мм', 'Гарантийный срок': '1\xa0год', 'Длина упаковки': '530\xa0мм', 'Максимальная частота вращения шпинделя на холостом ходу на 1-й скорости': '800\xa0об/мин', 'Максимальная частота вращения шпинделя на холостом ходу на 2-й скорости': '3600\xa0об/мин', 'Масса брутто': '12\xa0кг', 'Масса нетто': '12\xa0кг', 'Минимальная частота вращения': '800\xa0об/мин', 'Номинальная потребляемая мощность': '1800\xa0Вт', 'Номинальная частота тока': '50\xa0Гц', 'Номинальное напряжение питания': '220\xa0В', 'Плавный пуск': 'нет', 'Регулировка частоты вращения': 'да', 'Род тока': 'переменный', 'Упаковка': 'кейс', 'Ширина упаковки': '430\xa0мм'}"
Дрель для алмазного бурения BOSCH GDB 180 WE Professional (0 601 189 800),140 100,https://www.enkor24.ru/product/68084-drel-dlya-almaznogo-bureniya-bosch-gdb-180-we-professional-0-601-189-800,"{'Максимальная частота вращения шпинделя на холостом ходу': '2800\xa0об/мин', 'Максимальный диаметр сверления в бетоне': '180\xa0мм', 'Дополнительная рукоятка': 'да', 'Охлаждение': 'воздушное; водяное', 'Тип и стандарт патрона': 'наружная резьба 1 1/4""', 'Сверление с ударом': 'нет', 'Высота упаковки': '146\xa0мм', 'Гарантийный срок': '1\xa0год', 'Длина упаковки': '619\xa0мм', 'Дополнительная гарантия': '2 года (при регистрации на сайте)', 'Максимальная частота вращения шпинделя на холостом ходу на 1-й скорости': '900\xa0об/мин', 'Максимальная частота вращения шпинделя на холостом ходу на 2-й скорости': '2800\xa0об/мин', 'Масса брутто': '10.3\xa0кг', 'Масса нетто': '5.2\xa0кг', 'Минимальная частота вращения': '900\xa0об/мин', 'Номинальная потребляемая мощность': '2000\xa0Вт', 'Номинальная частота тока': '50\xa0Гц', 'Номинальное напряжение питания': '220\xa0В', 'Плавный пуск': 'да', 'Регулировка частоты вращения': 'да', 'Род тока': 'переменный', 'Упаковка': 'кейс', 'Ширина упаковки': '408\xa0мм'}"
Дрель алмазного  бурения Диам ML-160/2НIT (620088),no price,https://www.enkor24.ru/product/114697-drel-almaznogo-bureniya-diam-ml-160-2nit-620088,"{'Максимальная частота вращения шпинделя на холостом ходу': '2160\xa0об/мин', 'Максимальный диаметр сверления в бетоне': '160\xa0мм', 'Охлаждение': 'воздушное; водяное', 'Тип и стандарт патрона': 'наружная резьба 1 1/4""', 'Сверление с ударом': 'нет', 'Высота упаковки': '160\xa0мм', 'Гарантийный срок': '1\xa0год', 'Длина упаковки': '580\xa0мм', 'Дополнительная гарантия': 'нет', 'Максимальная частота вращения шпинделя на холостом ходу на 1-й скорости': '1080\xa0об/мин', 'Максимальная частота вращения шпинделя на холостом ходу на 2-й скорости': '2160\xa0об/мин', 'Масса брутто': '12\xa0кг', 'Масса нетто': '6.5\xa0кг', 'Номинальная потребляемая мощность': '1900\xa0Вт', 'Номинальная частота тока': '50\xa0Гц', 'Номинальное напряжение питания': '220\xa0В', 'Плавный пуск': 'да', 'Регулировка частоты вращения': 'да', 'Род тока': 'переменный', 'Упаковка': 'кейс', 'Ширина упаковки': '380\xa0мм'}"
Дрель алмазного сверления Husqvarna DM 340 (9659872-07),no price,https://www.enkor24.ru/product/49686-drel-almaznogo-sverleniya-husqvarna-dm-340-9659872-07,"{'Максимальная частота вращения шпинделя на холостом ходу': '1190\xa0об/мин', 'Максимальный диаметр сверления в бетоне': '400\xa0мм', 'Дополнительная рукоятка': 'нет', 'Охлаждение': 'водяное', 'Тип и стандарт патрона': 'наружная резьба 1 1/4""', 'Сверление с ударом': 'нет', 'Высота упаковки': '1000\xa0мм', 'Гарантийный срок': '1\xa0год', 'Длина упаковки': '2000\xa0мм', 'Максимальная частота вращения шпинделя на холостом ходу на 1-й скорости': '310\xa0об/мин', 'Максимальная частота вращения шпинделя на холостом ходу на 2-й скорости': '690\xa0об/мин', 'Максимальная частота вращения шпинделя на холостом ходу на 3-й скорости': '1190\xa0об/мин', 'Масса брутто': '14\xa0кг', 'Масса нетто': '50\xa0кг', 'Минимальная частота вращения': '0\xa0об/мин', 'Номинальная потребляемая мощность': '3300\xa0Вт', 'Номинальная частота тока': '50\xa0Гц', 'Номинальное напряжение питания': '230\xa0В', 'Регулировка частоты вращения': 'да', 'Род тока': 'переменный', 'Упаковка': 'картон', 'Ширина упаковки': '2000\xa0мм'}"
Дрель для алмазного бурения Husqvarna Construction DM280 Low (9665541-01) ,no price,https://www.enkor24.ru/product/48773-drel-dlya-almaznogo-bureniya-husqvarna-construction-dm280-low-9665541-01,"{'Максимальная частота вращения шпинделя на холостом ходу': '1190\xa0об/мин', 'Максимальный диаметр сверления в бетоне': '350\xa0мм', 'Дополнительная рукоятка': 'нет', 'Охлаждение': 'водяное', 'Тип и стандарт патрона': 'наружная резьба 1 1/4""', 'Сверление с ударом': 'нет', 'Высота упаковки': '900\xa0мм', 'Гарантийный срок': '1\xa0год', 'Длина упаковки': '800\xa0мм', 'Максимальная частота вращения шпинделя на холостом ходу на 1-й скорости': '310\xa0об/мин', 'Максимальная частота вращения шпинделя на холостом ходу на 2-й скорости': '690\xa0об/мин', 'Максимальная частота вращения шпинделя на холостом ходу на 3-й скорости': '1190\xa0об/мин', 'Масса брутто': '15\xa0кг', 'Масса нетто': '13\xa0кг', 'Минимальная частота вращения': '0\xa0об/мин', 'Номинальная потребляемая мощность': '2700\xa0Вт', 'Номинальная частота тока': '50\xa0Гц', 'Номинальное напряжение питания': '220\xa0В', 'Регулировка частоты вращения': 'да', 'Род тока': 'переменнный', 'Упаковка': 'картон', 'Ширина упаковки': '500\xa0мм'}"
Дрель для алмазного бурения DeWalt D21585-QS,no price,https://www.enkor24.ru/product/42698-drel-dlya-almaznogo-bureniya-dewalt-d21585-qs,"{'Максимальная частота вращения шпинделя на холостом ходу': '2000\xa0об/мин', 'Максимальный диаметр сверления в бетоне': '250\xa0мм', 'Дополнительная рукоятка': 'нет', 'Охлаждение': 'водяное', 'Тип и стандарт патрона': 'наружная резьба 1 1/4""', 'Сверление с ударом': 'нет', 'Высота упаковки': '130\xa0мм', 'Гарантийный срок': '3\xa0года', 'Длина упаковки': '300\xa0мм', 'Дополнительная гарантия': 'до 3 лет (при регистрации на сайте)', 'Максимальная частота вращения шпинделя на холостом ходу на 1-й скорости': '500\xa0об/мин', 'Максимальная частота вращения шпинделя на холостом ходу на 2-й скорости': '1200\xa0об/мин', 'Максимальная частота вращения шпинделя на холостом ходу на 3-й скорости': '2000\xa0об/мин', 'Масса брутто': '14.1\xa0кг', 'Масса нетто': '11.2\xa0кг', 'Минимальная частота вращения': '0\xa0об/мин', 'Номинальная потребляемая мощность': '2500\xa0Вт', 'Номинальная частота тока': '50\xa0Гц', 'Номинальное напряжение питания': '220\xa0В', 'Регулировка частоты вращения': 'да', 'Род тока': 'переменный', 'Упаковка': 'картон', 'Ширина упаковки': '260\xa0мм'}"
Дрель для алмазного бурения Makita DBM 131,no price,https://www.enkor24.ru/product/55181-drel-dlya-almaznogo-bureniya-makita-dbm-131,"{'Максимальная частота вращения шпинделя на холостом ходу': '1570\xa0об/мин', 'Максимальный диаметр сверления в бетоне': '132\xa0мм', 'Дополнительная рукоятка': 'да', 'Охлаждение': 'водяное', 'Тип и стандарт патрона': 'наружная резьба м18', 'Сверление с ударом': 'нет', 'Высота упаковки': '140\xa0мм', 'Гарантийный срок': '1\xa0год', 'Длина упаковки': '660\xa0мм', 'Максимальная частота вращения шпинделя на холостом ходу на 1-й скорости': '800\xa0об/мин', 'Максимальная частота вращения шпинделя на холостом ходу на 2-й скорости': '1570\xa0об/мин', 'Масса брутто': '13.5\xa0кг', 'Масса нетто': '6.1\xa0кг', 'Минимальная частота вращения': '0\xa0об/мин', 'Номинальная потребляемая мощность': '1700\xa0Вт', 'Номинальная частота тока': '50\xa0Гц', 'Номинальное напряжение питания': '220\xa0В', 'Регулировка частоты вращения': 'да', 'Род тока': 'переменный', 'Упаковка': 'кейс', 'Ширина упаковки': '375\xa0мм'}"
Дрель для алмазного бурения DeWalt D21583K-QS,no price,https://www.enkor24.ru/product/42030-drel-dlya-almaznogo-bureniya-dewalt-d21583k-qs,"{'Максимальная частота вращения шпинделя на холостом ходу': '4600\xa0об/мин', 'Максимальный диаметр сверления в бетоне': '152\xa0мм', 'Дополнительная рукоятка': 'да', 'Охлаждение': 'воздушное; водяное', 'Тип и стандарт патрона': 'внутренняя резьба 1/2""', 'Сверление с ударом': 'нет', 'Высота упаковки': '180\xa0мм', 'Гарантийный срок': '3\xa0года', 'Длина упаковки': '620\xa0мм', 'Максимальная частота вращения шпинделя на холостом ходу на 1-й скорости': '1000\xa0об/мин', 'Максимальная частота вращения шпинделя на холостом ходу на 2-й скорости': '2400\xa0об/мин', 'Максимальная частота вращения шпинделя на холостом ходу на 3-й скорости': '4600\xa0об/мин', 'Масса брутто': '12.2\xa0кг', 'Масса нетто': '6.4\xa0кг', 'Минимальная частота вращения': '0\xa0об/мин', 'Номинальная потребляемая мощность': '1910\xa0Вт', 'Номинальная частота тока': '50\xa0Гц', 'Номинальное напряжение питания': '220\xa0В', 'Плавный пуск': 'да', 'Регулировка частоты вращения': 'да', 'Род тока': 'переменный', 'Упаковка': 'кейс', 'Ширина упаковки': '420\xa0мм'}"
Установка алмазного  бурения WEKA DK32 (531201193),no price,https://www.enkor24.ru/product/89837-ustanovka-almaznogo-bureniya-weka-dk32-531201193,"{'Максимальная частота вращения шпинделя на холостом ходу': '720\xa0об/мин', 'Максимальный диаметр сверления в бетоне': '350\xa0мм', 'Дополнительная рукоятка': 'нет', 'Охлаждение': 'водяное', 'Тип и стандарт патрона': 'наружная резьба 1 1/4""', 'Сверление с ударом': 'нет', 'Высота упаковки': '250\xa0мм', 'Гарантийный срок': '1\xa0год', 'Длина упаковки': '600\xa0мм', 'Максимальная частота вращения шпинделя на холостом ходу на 1-й скорости': '230\xa0об/мин', 'Максимальная частота вращения шпинделя на холостом ходу на 2-й скорости': '480\xa0об/мин', 'Максимальная частота вращения шпинделя на холостом ходу на 3-й скорости': '720\xa0об/мин', 'Масса брутто': '12\xa0кг', 'Масса нетто': '11.5\xa0кг', 'Минимальная частота вращения': '230\xa0об/мин', 'Номинальная потребляемая мощность': '3200\xa0Вт', 'Номинальная частота тока': '50\xa0Гц', 'Номинальное напряжение питания': '220\xa0В', 'Плавный пуск': 'да', 'Регулировка частоты вращения': 'да', 'Род тока': 'переменный', 'Ширина упаковки': '230\xa0мм'}"
Дрель для алмазного бурения BOSCH GDB 350 WE Professional (0 601 189 900),no price,https://www.enkor24.ru/product/71413-drel-dlya-almaznogo-bureniya-bosch-gdb-350-we-professional-0-601-189-900,"{'Максимальная частота вращения шпинделя на холостом ходу': '1250\xa0об/мин', 'Максимальный диаметр сверления в бетоне': '350\xa0мм', 'Дополнительная рукоятка': 'да', 'Охлаждение': 'водяное', 'Тип и стандарт патрона': 'наружная резьба 1 1/4""', 'Сверление с ударом': 'нет', 'Высота упаковки': '280\xa0мм', 'Гарантийный срок': '1\xa0год', 'Длина упаковки': '550\xa0мм', 'Дополнительная гарантия': '2 года (при регистрации на сайте)', 'Максимальная частота вращения шпинделя на холостом ходу на 1-й скорости': '420\xa0об/мин', 'Максимальная частота вращения шпинделя на холостом ходу на 2-й скорости': '820\xa0об/мин', 'Максимальная частота вращения шпинделя на холостом ходу на 3-й скорости': '1250\xa0об/мин', 'Масса брутто': '13.6\xa0кг', 'Масса нетто': '11.9\xa0кг', 'Минимальная частота вращения': '420\xa0об/мин', 'Номинальная потребляемая мощность': '3200\xa0Вт', 'Номинальная частота тока': '50\xa0Гц', 'Номинальное напряжение питания': '220\xa0В', 'Регулировка частоты вращения': 'да', 'Род тока': 'переменный', 'Ширина упаковки': '210\xa0мм'}"
