"DESCRIPTION","NAME","OFFERID","PICTURE","PRICE","URL"
"Сверло по металлу НSS-G Super DIN 338 Heller TD23029 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (0.9х11х32 мм) Heller (TD23029)","37765323","https://www.enkor24.ru/u/images/products/4f/4f073c774a1aeef6cf719e489abf8812e8937348.jpg","64","https://www.enkor24.ru/product/111326-sverlo-po-metallu-nss-g-super-din-338-rn-0-9x11x32-mm-heller-td23029"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21121 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (1.0х12х34 мм) Heller (TD21121)","37765324","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","56","https://www.enkor24.ru/product/111327-sverlo-po-metallu-nss-g-super-din-338-rn-1-0x12x34-mm-heller-td21121"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21122 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (1.1х14х36 мм) Heller (TD21122)","37765325","https://www.enkor24.ru/u/images/products/4f/4f073c774a1aeef6cf719e489abf8812e8937348.jpg","45","https://www.enkor24.ru/product/111328-sverlo-po-metallu-nss-g-super-din-338-rn-1-1x14x36-mm-heller-td21122"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21123 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (1.2х16х38 мм) Heller (TD21123)","37765326","https://www.enkor24.ru/u/images/products/fa/fa9acf8b4896fb81d901d2e13cbe9cb7cb30cb2d.jpg","59","https://www.enkor24.ru/product/111329-sverlo-po-metallu-nss-g-super-din-338-rn-1-2x16x38-mm-heller-td21123"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21124 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (1.3х16х38 мм) Heller (TD21124)","37765327","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","48","https://www.enkor24.ru/product/111330-sverlo-po-metallu-nss-g-super-din-338-rn-1-3x16x38-mm-heller-td21124"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21125 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (1.4х18х40 мм) Heller (TD21125)","37765328","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","65","https://www.enkor24.ru/product/111331-sverlo-po-metallu-nss-g-super-din-338-rn-1-4x18x40-mm-heller-td21125"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21126 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (1.5х18х40 мм) Heller (TD21126)","37765329","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","43","https://www.enkor24.ru/product/111332-sverlo-po-metallu-nss-g-super-din-338-rn-1-5x18x40-mm-heller-td21126"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21127 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (1.6х20х43 мм) Heller (TD21127)","37765330","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","44","https://www.enkor24.ru/product/111333-sverlo-po-metallu-nss-g-super-din-338-rn-1-6x20x43-mm-heller-td21127"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21128 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (1.7х20х43 мм) Heller (TD21128)","37765331","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","44","https://www.enkor24.ru/product/111334-sverlo-po-metallu-nss-g-super-din-338-rn-1-7x20x43-mm-heller-td21128"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21129 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (1.8х22х46 мм) Heller (TD21129)","37765332","https://www.enkor24.ru/u/images/products/4f/4f073c774a1aeef6cf719e489abf8812e8937348.jpg","43","https://www.enkor24.ru/product/111335-sverlo-po-metallu-nss-g-super-din-338-rn-1-8x22x46-mm-heller-td21129"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21130 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (1.9х22х46 мм) Heller (TD21130)","37765333","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","44","https://www.enkor24.ru/product/111336-sverlo-po-metallu-nss-g-super-din-338-rn-1-9x22x46-mm-heller-td21130"
"Сверло по металлу НSS-G Super DIN 338 Heller 21131 предназначено для выполнения сквозных и глухих отверстий в легированн","Сверло по металлу НSS-G Super DIN 338 RN (2х24х49 мм; Quadropack) Heller (TD21131)","37765334","https://www.enkor24.ru/u/images/products/85/85573604f787dcfb3af86071a3a1d3a23722a5a4.jpg","38","https://www.enkor24.ru/product/111337-sverlo-po-metallu-nss-g-super-din-338-rn-2x24x49-mm-quadropack-heller-td21131"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21132 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (2.1х24х49 мм) Heller (TD21132)","37765335","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","40","https://www.enkor24.ru/product/111338-sverlo-po-metallu-nss-g-super-din-338-rn-2-1x24x49-mm-heller-td21132"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21133 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (2.2х27х53 мм) Heller (TD21133)","37765336","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","30","https://www.enkor24.ru/product/111339-sverlo-po-metallu-nss-g-super-din-338-rn-2-2x27x53-mm-heller-td21133"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21134 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN ( 2.3х27х53 мм) Heller (TD21134)","37765337","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","40","https://www.enkor24.ru/product/111340-sverlo-po-metallu-nss-g-super-din-338-rn-2-3x27x53-mm-heller-td21134"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21135 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (2.4х30х57 мм) Heller (TD21135)","37765338","https://www.enkor24.ru/u/images/products/79/7975c62d04dd01b8fc7fa739bc4d22e28cb2f3a0.jpg","36","https://www.enkor24.ru/product/111341-sverlo-po-metallu-nss-g-super-din-338-rn-2-4x30x57-mm-heller-td21135"
"Сверло по металлу НSS-G Super DIN 338 Heller 21136 предназначено для выполнения сквозных и глухих отверстий в легированн","Сверло по металлу НSS-G Super DIN 338 RN (2.5х30х57 мм; Quadropack) Heller (TD21136)","37765339","https://www.enkor24.ru/u/images/products/0b/0b719edfeba1315cf2aa7658a000a3c5e8e41e78.jpg","36","https://www.enkor24.ru/product/111342-sverlo-po-metallu-nss-g-super-din-338-rn-2-5x30x57-mm-quadropack-heller-td21136"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21137 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (2.6х30х57 мм) Heller (TD21137)","37765340","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","46","https://www.enkor24.ru/product/111343-sverlo-po-metallu-nss-g-super-din-338-rn-2-6x30x57-mm-heller-td21137"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21138 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (2.7х33х61 мм) Heller (TD21138)","37765341","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","36","https://www.enkor24.ru/product/111344-sverlo-po-metallu-nss-g-super-din-338-rn-2-7x33x61-mm-heller-td21138"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21139 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (2.8х33х61 мм) Heller (TD21139)","37765342","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","36","https://www.enkor24.ru/product/111345-sverlo-po-metallu-nss-g-super-din-338-rn-2-8x33x61-mm-heller-td21139"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21140 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (2.9х33х61 мм) Heller (TD21140)","37765343","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","46","https://www.enkor24.ru/product/111346-sverlo-po-metallu-nss-g-super-din-338-rn-2-9x33x61-mm-heller-td21140"
"Сверло по металлу НSS-G Super DIN 338 Heller 21141 предназначено для выполнения сквозных и глухих отверстий в легированн","Сверло по металлу НSS-G Super DIN 338 RN (3х33х61 мм; Quadropack) Heller (TD21141)","37765344","https://www.enkor24.ru/u/images/products/bf/bf0026db095ad746bb81658c5c480fcc2e6df2d9.jpg","36","https://www.enkor24.ru/product/111347-sverlo-po-metallu-nss-g-super-din-338-rn-3x33x61-mm-quadropack-heller-td21141"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21142 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (3.1х36х65 мм) Heller (TD21142)","37765345","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","47","https://www.enkor24.ru/product/111348-sverlo-po-metallu-nss-g-super-din-338-rn-3-1x36x65-mm-heller-td21142"
"Сверло по металлу НSS-G Super DIN 338 Heller 21143 предназначено для выполнения сквозных и глухих отверстий в легированн","Сверло по металлу НSS-G Super DIN 338 RN (3.2х36х65 мм; Quadropack) Heller (TD21143)","37765346","https://www.enkor24.ru/u/images/products/a6/a62e8ff9329d8a50e16171865b6d2034c33d18b8.jpg","36","https://www.enkor24.ru/product/111349-sverlo-po-metallu-nss-g-super-din-338-rn-3-2x36x65-mm-quadropack-heller-td21143"
"Сверло по металлу НSS-G Super DIN 338 Heller 21144 предназначено для выполнения сквозных и глухих отверстий в легированн","Сверло по металлу НSS-G Super DIN 338 RN (3.3х36х65 мм; Quadropack) Heller (TD21144)","37765347","https://www.enkor24.ru/u/images/products/c2/c2e56d97172cf94221e43090555660676f4584ac.jpg","51","https://www.enkor24.ru/product/111350-sverlo-po-metallu-nss-g-super-din-338-rn-3-3x36x65-mm-quadropack-heller-td21144"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21145 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (3.4х39х70 мм) Heller (TD21145)","37765348","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","41","https://www.enkor24.ru/product/111351-sverlo-po-metallu-nss-g-super-din-338-rn-3-4x39x70-mm-heller-td21145"
"Сверло по металлу НSS-G Super DIN 338 Heller 21146 предназначено для выполнения сквозных и глухих отверстий в легированн","Сверло по металлу НSS-G Super DIN 338 RN (3.5х39х70 мм; Quadropack) Heller (TD21146)","37765349","https://www.enkor24.ru/u/images/products/17/179f933bd9a3ef4b892234583e8107af86523039.jpg","41","https://www.enkor24.ru/product/111352-sverlo-po-metallu-nss-g-super-din-338-rn-3-5x39x70-mm-quadropack-heller-td21146"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21147 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (3.6х39х70 мм) Heller (TD21147)","37765350","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","57","https://www.enkor24.ru/product/111353-sverlo-po-metallu-nss-g-super-din-338-rn-3-6x39x70-mm-heller-td21147"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21148 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (3.7х39х70 мм) Heller (TD21148)","37765351","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","43","https://www.enkor24.ru/product/111354-sverlo-po-metallu-nss-g-super-din-338-rn-3-7x39x70-mm-heller-td21148"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21149 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (3.8х43х75 мм) Heller (TD21149)","37765352","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","43","https://www.enkor24.ru/product/111355-sverlo-po-metallu-nss-g-super-din-338-rn-3-8x43x75-mm-heller-td21149"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21150 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (3.9х43х75 мм) Heller (TD21150)","37765353","https://www.enkor24.ru/u/images/products/af/af0825e0e86c315b171d45e605ff51e7232ed065.jpg","55","https://www.enkor24.ru/product/111356-sverlo-po-metallu-nss-g-super-din-338-rn-3-9x43x75-mm-heller-td21150"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21151 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (4.0х43х75 мм) Heller (TD21151)","37765354","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","46","https://www.enkor24.ru/product/111357-sverlo-po-metallu-nss-g-super-din-338-rn-4-0x43x75-mm-heller-td21151"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21152 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (4.1х43х75 мм) Heller (TD21152)","37765355","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","65","https://www.enkor24.ru/product/111358-sverlo-po-metallu-nss-g-super-din-338-rn-4-1x43x75-mm-heller-td21152"
"Сверло по металлу НSS-G Super DIN 338 Heller 21153 предназначено для выполнения сквозных и глухих отверстий в легированн","Сверло по металлу НSS-G Super DIN 338 RN (4.2х43х75 мм; Quadropack) Heller (TD21153)","37765356","https://www.enkor24.ru/u/images/products/0d/0d104e2d12b8610ce43148f9f0341b2abdeac764.jpg","46","https://www.enkor24.ru/product/111359-sverlo-po-metallu-nss-g-super-din-338-rn-4-2x43x75-mm-quadropack-heller-td21153"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21154 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (4.3х47х80 мм) Heller (TD21154)","37765357","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","67","https://www.enkor24.ru/product/111360-sverlo-po-metallu-nss-g-super-din-338-rn-4-3x47x80-mm-heller-td21154"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21155 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (4.4х47х80 мм) Heller (TD21155)","37765358","https://www.enkor24.ru/u/images/products/4f/4f073c774a1aeef6cf719e489abf8812e8937348.jpg","67","https://www.enkor24.ru/product/111361-sverlo-po-metallu-nss-g-super-din-338-rn-4-4x47x80-mm-heller-td21155"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21156 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (4.5х47х80 мм) Heller (TD21156)","37765359","https://www.enkor24.ru/u/images/products/4f/4f073c774a1aeef6cf719e489abf8812e8937348.jpg","73","https://www.enkor24.ru/product/111362-sverlo-po-metallu-nss-g-super-din-338-rn-4-5x47x80-mm-heller-td21156"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21157 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (4.6х47х80 мм) Heller (TD21157)","37765360","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","74","https://www.enkor24.ru/product/111363-sverlo-po-metallu-nss-g-super-din-338-rn-4-6x47x80-mm-heller-td21157"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21158 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (4.7х47х80 мм) Heller (TD21158)","37765361","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","54","https://www.enkor24.ru/product/111364-sverlo-po-metallu-nss-g-super-din-338-rn-4-7x47x80-mm-heller-td21158"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21159 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN ( 4.8х52х86 мм) Heller (TD21159)","37765362","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","72","https://www.enkor24.ru/product/111365-sverlo-po-metallu-nss-g-super-din-338-rn-4-8x52x86-mm-heller-td21159"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21160 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (4.9х52х86 мм) Heller (TD21160)","37765363","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","57","https://www.enkor24.ru/product/111366-sverlo-po-metallu-nss-g-super-din-338-rn-4-9x52x86-mm-heller-td21160"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21161 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (5.0х52х86 мм) Heller (TD21161)","37765364","https://www.enkor24.ru/u/images/products/65/652f3400a9dc752962d3ac46d322c49df6654585.jpg","62","https://www.enkor24.ru/product/111367-sverlo-po-metallu-nss-g-super-din-338-rn-5-0x52x86-mm-heller-td21161"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21162 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (5.1х52х86 мм) Heller (TD21162)","37765365","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","63","https://www.enkor24.ru/product/111368-sverlo-po-metallu-nss-g-super-din-338-rn-5-1x52x86-mm-heller-td21162"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21163 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN ( 5.2х52х86 мм) Heller (TD21163)","37765366","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","63","https://www.enkor24.ru/product/111369-sverlo-po-metallu-nss-g-super-din-338-rn-5-2x52x86-mm-heller-td21163"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21164 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (5.3х52х86 мм) Heller (TD21164)","37765367","https://www.enkor24.ru/u/images/products/4f/4f073c774a1aeef6cf719e489abf8812e8937348.jpg","80","https://www.enkor24.ru/product/111370-sverlo-po-metallu-nss-g-super-din-338-rn-5-3x52x86-mm-heller-td21164"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21165 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (5.4х57х93 мм) Heller (TD21165)","37765368","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","76","https://www.enkor24.ru/product/111371-sverlo-po-metallu-nss-g-super-din-338-rn-5-4x57x93-mm-heller-td21165"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21166 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (5.5х57х93 мм) Heller (TD21166)","37765369","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","76","https://www.enkor24.ru/product/111372-sverlo-po-metallu-nss-g-super-din-338-rn-5-5x57x93-mm-heller-td21166"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21167 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (5.6х57х93 мм) Heller (TD21167)","37765370","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","76","https://www.enkor24.ru/product/111373-sverlo-po-metallu-nss-g-super-din-338-rn-5-6x57x93-mm-heller-td21167"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21168 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (5.7х57х93 мм) Heller (TD21168)","37765371","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","101","https://www.enkor24.ru/product/111374-sverlo-po-metallu-nss-g-super-din-338-rn-5-7x57x93-mm-heller-td21168"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21169 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (5.8х57х93 мм) Heller (TD21169)","37765372","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","101","https://www.enkor24.ru/product/111375-sverlo-po-metallu-nss-g-super-din-338-rn-5-8x57x93-mm-heller-td21169"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21170 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (5.9х57х93 мм) Heller (TD21170)","37765373","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","101","https://www.enkor24.ru/product/111376-sverlo-po-metallu-nss-g-super-din-338-rn-5-9x57x93-mm-heller-td21170"
"Сверло по металлу НSS-G Super DIN 338 Heller 21171 предназначено для выполнения сквозных и глухих отверстий в легированн","Сверло по металлу НSS-G Super DIN 338 RN (6х57х93 мм; Quadropack) Heller (TD21171)","37765374","https://www.enkor24.ru/u/images/products/cb/cbd0b29734757429a8ec0f8a8801cf80b90093fa.jpg","76","https://www.enkor24.ru/product/111377-sverlo-po-metallu-nss-g-super-din-338-rn-6x57x93-mm-quadropack-heller-td21171"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21172 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (6.1х63х101 мм) Heller (TD21172)","37765375","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","87","https://www.enkor24.ru/product/111378-sverlo-po-metallu-nss-g-super-din-338-rn-6-1x63x101-mm-heller-td21172"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21173 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (6.2х63х101 мм) Heller (TD21173)","37765376","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","87","https://www.enkor24.ru/product/111379-sverlo-po-metallu-nss-g-super-din-338-rn-6-2x63x101-mm-heller-td21173"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21174 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (6.3х63х101 мм) Heller (TD21174)","37765377","https://www.enkor24.ru/u/images/products/4f/4f073c774a1aeef6cf719e489abf8812e8937348.jpg","87","https://www.enkor24.ru/product/111380-sverlo-po-metallu-nss-g-super-din-338-rn-6-3x63x101-mm-heller-td21174"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21175 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (6.4х63х101 мм) Heller (TD21175)","37765378","https://www.enkor24.ru/u/images/products/4f/4f073c774a1aeef6cf719e489abf8812e8937348.jpg","122","https://www.enkor24.ru/product/111381-sverlo-po-metallu-nss-g-super-din-338-rn-6-4x63x101-mm-heller-td21175"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21176 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (6.5х63х101 мм) Heller (TD21176)","37765379","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","93","https://www.enkor24.ru/product/111382-sverlo-po-metallu-nss-g-super-din-338-rn-6-5x63x101-mm-heller-td21176"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21177 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (6.6х63х101 мм) Heller (TD21177)","37765380","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","93","https://www.enkor24.ru/product/111383-sverlo-po-metallu-nss-g-super-din-338-rn-6-6x63x101-mm-heller-td21177"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21178 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (6.7х63х101 мм) Heller (TD21178)","37765381","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","93","https://www.enkor24.ru/product/111384-sverlo-po-metallu-nss-g-super-din-338-rn-6-7x63x101-mm-heller-td21178"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21179 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (6.8х69х109 мм) Heller (TD21179)","37765382","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","122","https://www.enkor24.ru/product/111385-sverlo-po-metallu-nss-g-super-din-338-rn-6-8x69x109-mm-heller-td21179"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21180 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (10 шт; 6.9х69х109 мм) Heller (TD21180)","37765383","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","128","https://www.enkor24.ru/product/111386-sverlo-po-metallu-nss-g-super-din-338-rn-10-sht-6-9x69x109-mm-heller-td21180"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21181 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (7.0х69х109 мм) Heller (TD21181)","37765384","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","111","https://www.enkor24.ru/product/111387-sverlo-po-metallu-nss-g-super-din-338-rn-7-0x69x109-mm-heller-td21181"
"Сверло по металлу НSS-G Super DIN 338 Heller TD21182 предназначено для выполнения сквозных и глухих отверстий в легирова","Сверло по металлу НSS-G Super DIN 338 RN (7.1х69х109 мм) Heller (TD21182)","37765385","https://www.enkor24.ru/u/images/products/a4/a482b3b4584fce66dec27fa35848484de67a72a6.jpg","160","https://www.enkor24.ru/product/111388-sverlo-po-metallu-nss-g-super-din-338-rn-7-1x69x109-mm-heller-td21182"
